"","stop_id","rte","dir","MedInc_17","MedHomeVal_17","MedRentVal_17","OwnShare_17","WhiteShare_17","BlackShare_17","HispShare_17","AsOthShare_17","RentCBShare_17","PovRate_17","BachShare_17"
"3631",7555,1,0,72142.4995297224,396228.53172524,1091.37746590248,59.9360947932353,78.8432738182471,4.22991897151596,8.97953242115835,7.94727474935918,57.2727216453023,11.4039840803702,59.4777220509299
"3632",12467,1,0,100260,437200,1111,66.5641,85.26591,3.836094,3.705318,7.192677,38.03681,5.405406,69.09621
"3633",207,1,0,96098.747275325,415023.820393014,1443.32534293225,69.4142581603292,84.3588354792083,3.20215679577459,4.06630040050544,8.37270780170991,32.8203125410343,7.96361669462126,68.8921656457276
"3634",6037,1,0,72779.6719554345,415000.139471302,1087.62377644016,55.596217043584,83.8529723541947,3.47174333864128,6.57431757221841,6.10096698152431,56.5439062943766,12.8137573933948,61.8914037382562
"3635",4104,1,0,102219.190846693,428495.455177216,1533.7598248872,78.4443524010418,92.9721943134286,0.613438991271459,2.69921201462096,3.71515641936562,38.4020057906058,3.95856898105473,69.1011667307789
"3636",5222,1,0,73398.1733393378,514357.348696376,1103.30665026865,53.1593125567545,80.5987557336357,1.44119283295798,6.65015082176559,11.3098993286632,44.1647268927113,8.08111696016252,61.039709295334
"3637",6028,1,0,83870.6035523814,382840.52897922,1157.09523329841,69.2302371192203,85.3392978591396,1.24133148855251,5.47549748765571,7.94386826440652,49.4193500272663,6.24692564064638,66.631489663056
"3638",191,1,0,98083.023340268,413026.937034895,1328.65741488603,72.2509570068618,85.8282468803088,3.55334213503301,3.21807592536613,7.4003350661206,32.4184983666168,6.69179242232039,68.3279202892958
"3639",11789,1,0,68068.9143729073,389956.444407663,1086.30718034248,51.1228110206145,87.0167023343979,2.9972848304442,4.98189909983141,5.00411250327736,53.3863780195092,13.718724565635,62.3809793934235
"3640",7544,1,0,94205.677741153,503425.734711825,1091.75427839047,70.0490814061125,82.7225782083627,2.31072078746102,7.0032064077747,7.96349615203511,61.8361395324398,8.48417089206231,67.3067292764329
"3641",13170,1,0,52392.0604656685,453684.88718847,1099.27128345127,25.9194436907959,80.8062274861853,5.32779445569438,4.65830019861394,9.2076813542299,51.1537783780724,22.3748204105664,60.6839740003704
"3642",7631,1,0,31700.8483937712,462684.076057168,828.397951896984,18.5348565045524,78.2789957220312,7.51046069463802,5.64811377205186,8.56242993445655,56.5577241514076,32.7080979721956,48.24212368278
"3643",7625,1,0,13966.5005347832,441911.868415234,602.906499388283,11.2995902242435,73.7868799787567,9.95053269621305,7.64858808640609,8.61399746291176,58.8011530023844,47.1575316753195,33.4552185728599
"3644",7612,1,0,30725.961552743,413697.040187943,947.627603900697,16.2823343349224,71.8578851367365,7.13841367570189,8.36440833378177,12.6392895227866,58.307309049826,36.0445427387528,46.7295209242618
"3645",7616,1,0,43386.8280526542,345132.759042291,1298.48687030518,19.7096360605397,67.8387297347934,3.76592983353687,8.96852750860758,19.4268096740554,61.0939054758277,27.8876054994731,63.6740249993908
"3646",10491,1,0,39711.6970004815,334387.356825994,1252.84487330917,18.7437606500403,66.9997707225324,3.75054722186246,8.81338653554666,20.4362930945494,62.4647924781238,30.2187404060816,64.1649835103152
"3647",7588,1,0,79048.5071161243,653904.236223376,1122.23617254913,49.1070386334627,75.2552912522611,3.33141826623635,3.19885730647227,18.2144268110171,50.6920460570844,19.1216297292371,78.9393959973748
"3648",181,1,0,89892.6384125627,446874.914403982,1452.08576884261,46.2591457500943,78.8024207971285,2.67095691951041,7.70300163613064,10.8236211844614,42.9077874132387,10.1640123937461,71.7496567910311
"3649",13768,1,0,70393.437419349,406295.761018498,1087.33190201221,54.3937332434193,83.1582744503472,3.79741824156478,6.945338853975,6.09896885139738,56.4727864913915,13.2819937194163,60.8263111290421
"3650",13703,1,0,78728.6830480766,430268.212488844,1047.17627392643,66.0498960980164,83.4619969065618,1.79221303013915,5.83161785669567,8.91416790218192,48.2514098147438,7.37499766271582,67.0776633054045
"3651",4052,1,0,78325.5096460705,393314.966922851,1143.55481033908,63.3667060855445,85.5188139715649,2.09078717296678,2.11297602922277,10.2774233705897,40.4704017187231,9.11699556734145,65.4794454842186
"3652",175,1,0,84767.8129549571,600156.9516373,1316.45247810366,48.7350755499747,75.7120083238474,3.02003400558882,4.33458071852829,16.9333691577811,52.5389311419974,13.9579210254501,78.4306629845438
"3653",14062,1,0,91083.3684906976,401752.317401895,1309.34537114161,72.5220865065233,88.4614190658695,0.999088649669543,4.41349542637167,6.12599479119825,45.5378693101627,5.36144532494274,67.6678522549384
"3654",10466,1,1,91405.6560999936,405377.146243259,1331.74360879056,71.9878194187675,89.1769260751059,1.04415103944997,4.16272071161765,5.61620079428639,45.0500685628836,5.65127649469222,67.6361372251223
"3655",9328,1,1,89888.5473747832,414988.123736649,1378.37183344057,67.7121090961043,91.7239546651917,1.30560499148387,3.20835995154585,3.76208113675435,44.0898082600046,7.50332206469254,67.1920684337003
"3656",7540,1,1,83355.4776711539,406544.489999141,1290.48128226379,62.4674208413508,90.9017577490096,1.66637875922684,3.43742498840147,3.99443842316454,46.4959061298447,9.36410819107694,66.0919934502245
"3657",7668,1,1,102424.943207973,402715.416234262,1423.97101550869,87.5438278374296,89.7431753095362,0.481627034681882,1.86853036485259,7.90666301156272,26.0343126791253,3.54970894892564,67.3431469899662
"3658",7728,1,1,102200,430900,1544,77.59563,93.27337,0.6257333,2.776691,3.324208,39.55556,3.996704,69.26514
"3659",7729,1,1,85446.4372366541,386972.347148972,1190.35860701158,69.9494352620167,86.0214140525859,1.18840664925021,5.24347292630503,7.54670209064014,48.5713301470711,6.05346727618013,66.8579125529429
"3660",6019,1,1,90791.5047269831,400987.05390103,1303.18458555703,72.3888821722664,88.3350827643316,1.00889098030057,4.4564692264788,6.1995548473466,45.6949330132734,5.39727619144769,67.6259159532252
"3661",6052,1,1,100091.756215789,425372.208545349,1499.49828540119,76.6334440603925,92.3607944920035,0.69653928961873,3.08710722230441,3.85556046790241,40.6900913018451,4.25552407629374,68.9622180260814
"3662",5222,1,1,73398.1733393378,514357.348696376,1103.30665026865,53.1593125567545,80.5987557336357,1.44119283295798,6.65015082176559,11.3098993286632,44.1647268927113,8.08111696016252,61.039709295334
"3663",5221,1,1,81040.1030981188,376059.15011089,1098.02136879405,67.8929507826704,84.1132506304538,1.33578317922847,5.89077919709932,8.66018101221291,50.898704019505,6.59662292203891,66.208332862724
"3664",863,1,1,75124.3551770583,513086.560162591,954.307838850852,64.2244400376082,82.6361195879913,2.61911803170896,5.64860155943343,9.09615903162565,44.1667033740353,8.66675113739698,69.227638010007
"3665",865,1,1,80225.5662994483,458239.953661815,1025.35284278587,66.8772893156336,83.5812321098356,1.89366532032952,5.68144380398733,8.84365535015521,48.3474976368061,7.52108536188951,68.3356445011554
"3666",862,1,1,91910.1234539365,444303.260551047,1095.93725165599,71.9777806788543,85.1430863562578,0.902584880185377,5.46099501182441,8.49333013746742,55.0997200172508,6.03075497493141,69.2436982392902
